"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.570435040E0,-1.985253533E-3,1.527118147E-3,-7.635590737E-4,2.618462122E-3
3.572738113E0,-1.985253533E-3,-9.162708884E-4,4.581354442E-4,2.233981204E-3
3.575041186E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
3.577344259E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
3.579647332E0,-7.635590737E-4,-9.162708884E-4,1.679830020E-3,2.060195063E-3
3.581950405E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.584253478E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
3.586556551E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.588859624E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
3.591162696E0,4.581354442E-4,-2.137965523E-3,-7.635590737E-4,2.315989447E-3
3.593465769E0,-7.635590737E-4,-9.162708884E-4,-1.985253533E-3,2.315989290E-3
3.595768894E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.598071915E0,4.581354442E-4,-9.162708884E-4,-1.985253533E-3,2.233981204E-3
3.600375040E0,4.581354442E-4,1.527118147E-3,-7.635590737E-4,1.767767061E-3
3.602678113E0,4.581354442E-4,1.527118147E-3,-7.635590737E-4,1.767767061E-3
3.604981186E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
3.607284259E0,-7.635590737E-4,-2.137965523E-3,1.679830020E-3,2.824136670E-3
3.609587332E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
3.611890405E0,-1.985253533E-3,-9.162708884E-4,4.581354442E-4,2.233981204E-3
3.614193478E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
3.616496551E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
3.618799624E0,-7.635590737E-4,-9.162708884E-4,-7.635590737E-4,1.416191110E-3
3.621102696E0,-7.635590737E-4,1.527118147E-3,-7.635590737E-4,1.870330119E-3
3.623405769E0,-7.635590737E-4,-9.162708884E-4,-1.985253533E-3,2.315989290E-3
3.625708842E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
3.628011915E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
3.630314988E0,-1.985253533E-3,-2.137965523E-3,-7.635590737E-4,3.015816743E-3
3.632618061E0,-7.635590737E-4,-2.137965523E-3,4.581354442E-4,2.315989447E-3
3.634921134E0,4.581354442E-4,3.054236295E-4,-1.985253533E-3,2.060194959E-3
3.637224207E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
3.639527280E0,-7.635590737E-4,-9.162708884E-4,-7.635590737E-4,1.416191110E-3
3.641830353E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.644133426E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
3.646436551E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
3.648739624E0,1.679830020E-3,-9.162708884E-4,-7.635590737E-4,2.060195063E-3
3.651042696E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
3.653345769E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
3.655648842E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.657951915E0,-1.985253533E-3,3.054236295E-4,4.581354442E-4,2.060194959E-3
3.660254988E0,4.581354442E-4,3.054236295E-4,1.679830020E-3,1.767767116E-3
3.662558061E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
3.664861134E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
3.667164207E0,-1.985253533E-3,3.054236295E-4,1.679830020E-3,2.618462160E-3
3.669467280E0,-7.635590737E-4,3.054236295E-4,1.679830020E-3,1.870330171E-3
3.671770353E0,-7.635590737E-4,1.527118147E-3,-7.635590737E-4,1.870330119E-3
3.674073426E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
3.676376499E0,-7.635590737E-4,1.527118147E-3,-7.635590737E-4,1.870330119E-3
3.678679571E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
3.680982644E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
3.683285717E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
3.685588790E0,-7.635590737E-4,1.527118147E-3,1.679830020E-3,2.395191264E-3
3.687891863E0,-7.635590737E-4,3.054236295E-4,1.679830020E-3,1.870330171E-3
3.690194988E0,-1.985253533E-3,3.054236295E-4,4.581354442E-4,2.060194959E-3
3.692498061E0,-7.635590737E-4,-2.137965523E-3,-7.635590737E-4,2.395191327E-3
3.694801134E0,-1.985253533E-3,-9.162708884E-4,1.679830020E-3,2.757283596E-3
3.697104207E0,-7.635590737E-4,1.527118147E-3,1.679830020E-3,2.395191264E-3
3.699407280E0,4.581354442E-4,3.054236295E-4,1.679830020E-3,1.767767116E-3
3.701710353E0,4.581354442E-4,3.054236295E-4,1.679830020E-3,1.767767116E-3
3.704013426E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
3.706316499E0,-7.635590737E-4,1.527118147E-3,-7.635590737E-4,1.870330119E-3
3.708619571E0,-7.635590737E-4,3.054236295E-4,1.679830020E-3,1.870330171E-3
3.710922644E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.713225717E0,4.581354442E-4,3.054236295E-4,1.679830020E-3,1.767767116E-3
3.715528790E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.717831863E0,-7.635590737E-4,1.527118147E-3,-7.635590737E-4,1.870330119E-3
3.720134936E0,-7.635590737E-4,-9.162708884E-4,-1.985253533E-3,2.315989290E-3
3.722438009E0,-7.635590737E-4,-2.137965523E-3,-7.635590737E-4,2.395191327E-3
3.724741082E0,4.581354442E-4,-2.137965523E-3,-7.635590737E-4,2.315989447E-3
3.727044155E0,-7.635590737E-4,-2.137965523E-3,4.581354442E-4,2.315989447E-3
3.729347228E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
3.731650301E0,-7.635590737E-4,1.527118147E-3,4.581354442E-4,1.767767061E-3
3.733953374E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
3.736256446E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
3.738559519E0,4.581354442E-4,3.054236295E-4,-1.985253533E-3,2.060194959E-3
3.740862592E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
3.743165717E0,4.581354442E-4,1.527118147E-3,4.581354442E-4,1.658874922E-3
3.745468790E0,1.679830020E-3,-9.162708884E-4,4.581354442E-4,1.967554147E-3
3.747771863E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
3.750074936E0,-7.635590737E-4,1.527118147E-3,-7.635590737E-4,1.870330119E-3
3.752378009E0,4.581354442E-4,1.527118147E-3,1.679830020E-3,2.315989382E-3
3.754681082E0,4.581354442E-4,1.527118147E-3,4.581354442E-4,1.658874922E-3
3.756984155E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.759287228E0,1.679830020E-3,3.054236295E-4,-1.985253533E-3,2.618462160E-3
3.761590301E0,-7.635590737E-4,3.054236295E-4,-1.985253533E-3,2.148845654E-3
3.763893374E0,1.679830020E-3,3.054236295E-4,-7.635590737E-4,1.870330171E-3
3.766196446E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
3.768499519E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
3.770802592E0,-7.635590737E-4,3.054236295E-4,-1.985253533E-3,2.148845654E-3
3.773105665E0,4.581354442E-4,1.527118147E-3,4.581354442E-4,1.658874922E-3
3.775408738E0,1.679830020E-3,3.054236295E-4,-7.635590737E-4,1.870330171E-3
3.777711811E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
3.780014884E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
3.782317957E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
3.784621030E0,4.581354442E-4,-9.162708884E-4,2.901524538E-3,3.077057860E-3
3.786924155E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
3.789227228E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
3.791530301E0,-2.137965523E-3,-9.162708884E-4,-7.635590737E-4,2.448156730E-3
3.793833374E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
3.796136446E0,1.679830020E-3,-9.162708884E-4,-7.635590737E-4,2.060195063E-3
3.798439519E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
3.800742592E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
3.803045665E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
3.805348738E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
3.807651811E0,4.581354442E-4,-9.162708884E-4,1.679830020E-3,1.967554147E-3
3.809954884E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
3.812257957E0,-2.137965523E-3,-2.137965523E-3,4.581354442E-4,3.058051870E-3
3.814561030E0,-2.137965523E-3,3.054236295E-4,1.679830020E-3,2.736057212E-3
3.816864103E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.819167176E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
3.821470249E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
3.823773321E0,-2.137965523E-3,-9.162708884E-4,1.679830020E-3,2.869194628E-3
3.826076394E0,-7.635590737E-4,-9.162708884E-4,2.901524538E-3,3.137103671E-3
3.828379519E0,4.581354442E-4,-2.137965523E-3,-7.635590737E-4,2.315989447E-3
3.830682540E0,1.679830020E-3,-2.137965523E-3,-1.985253533E-3,3.366594283E-3
3.832985665E0,4.581354442E-4,-3.359660041E-3,1.679830020E-3,3.784049758E-3
3.835288738E0,-7.635590737E-4,-2.137965523E-3,1.679830020E-3,2.824136670E-3
3.837591811E0,4.581354442E-4,3.054236295E-4,1.679830020E-3,1.767767116E-3
3.839894884E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
3.842197957E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
3.844501030E0,4.581354442E-4,-9.162708884E-4,2.901524538E-3,3.077057860E-3
3.846804103E0,4.581354442E-4,3.054236295E-4,2.901524538E-3,2.953305999E-3
3.849107176E0,-7.635590737E-4,-9.162708884E-4,1.679830020E-3,2.060195063E-3
3.851410249E0,1.679830020E-3,-3.359660041E-3,4.581354442E-4,3.784049758E-3
3.853713321E0,4.581354442E-4,-3.359660041E-3,1.679830020E-3,3.784049758E-3
3.856016394E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
3.858319467E0,-7.635590737E-4,-2.137965523E-3,1.679830020E-3,2.824136670E-3
3.860622540E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
3.862925613E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
3.865228686E0,1.679830020E-3,3.054236295E-4,1.679830020E-3,2.395191305E-3
3.867531759E0,1.679830020E-3,3.054236295E-4,4.581354442E-4,1.767767116E-3
3.869834832E0,1.679830020E-3,-9.162708884E-4,1.679830020E-3,2.546214864E-3
3.872137905E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
3.874441030E0,4.581354442E-4,3.054236295E-4,-1.985253533E-3,2.060194959E-3
3.876744103E0,-7.635590737E-4,-2.137965523E-3,1.679830020E-3,2.824136670E-3
3.879047176E0,-2.137965523E-3,-3.359660041E-3,4.581354442E-4,4.008503493E-3
3.881350249E0,-2.137965523E-3,-2.137965523E-3,4.581354442E-4,3.058051870E-3
3.883653321E0,-2.137965523E-3,-9.162708884E-4,4.581354442E-4,2.370724995E-3
3.885956394E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
3.888259467E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
3.890562540E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
3.892865613E0,-7.635590737E-4,-9.162708884E-4,1.679830020E-3,2.060195063E-3
3.895168686E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.897471759E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.899774832E0,-7.635590737E-4,1.527118147E-3,-7.635590737E-4,1.870330119E-3
3.902077905E0,-1.985253533E-3,1.527118147E-3,-7.635590737E-4,2.618462122E-3
3.904380978E0,-2.137965523E-3,-9.162708884E-4,4.581354442E-4,2.370724995E-3
3.906684051E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
3.908987124E0,4.581354442E-4,1.527118147E-3,-7.635590737E-4,1.767767061E-3
3.911290196E0,4.581354442E-4,3.054236295E-4,-1.985253533E-3,2.060194959E-3
3.913593269E0,1.679830020E-3,-9.162708884E-4,-1.985253533E-3,2.757283596E-3
3.915896342E0,4.581354442E-4,3.054236295E-4,-3.206948051E-3,3.253872690E-3
3.918199415E0,1.679830020E-3,-2.137965523E-3,-1.985253533E-3,3.366594283E-3
3.920502488E0,2.901524538E-3,-2.137965523E-3,-7.635590737E-4,3.684123190E-3
3.922805561E0,4.581354442E-4,1.527118147E-3,-1.985253533E-3,2.546214742E-3
3.925108686E0,4.581354442E-4,3.054236295E-4,-1.985253533E-3,2.060194959E-3
3.927411759E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
3.929714832E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
3.932017905E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.934320978E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
3.936624051E0,-7.635590737E-4,-9.162708884E-4,-1.985253533E-3,2.315989290E-3
3.938927124E0,-7.635590737E-4,-9.162708884E-4,-1.985253533E-3,2.315989290E-3
3.941230196E0,-7.635590737E-4,3.054236295E-4,-1.985253533E-3,2.148845654E-3
3.943533269E0,-7.635590737E-4,-9.162708884E-4,-7.635590737E-4,1.416191110E-3
3.945836342E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
3.948139415E0,4.581354442E-4,-2.137965523E-3,-7.635590737E-4,2.315989447E-3
3.950442488E0,-7.635590737E-4,-2.137965523E-3,-1.985253533E-3,3.015816743E-3
3.952745561E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
3.955048634E0,-7.635590737E-4,-3.359660041E-3,-1.985253533E-3,3.976376446E-3
3.957351707E0,-2.137965523E-3,-3.359660041E-3,4.581354442E-4,4.008503493E-3
3.959654780E0,-9.162708884E-4,-3.359660041E-3,4.581354442E-4,3.512371850E-3
3.961957853E0,-2.137965523E-3,-2.137965523E-3,-7.635590737E-4,3.118463662E-3
3.964260926E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
3.966563999E0,4.581354442E-4,-2.137965523E-3,-7.635590737E-4,2.315989447E-3
3.968867124E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
3.971170196E0,-7.635590737E-4,-2.137965523E-3,4.581354442E-4,2.315989447E-3
3.973473269E0,1.679830020E-3,-3.359660041E-3,-1.985253533E-3,4.248573417E-3
3.975776342E0,4.581354442E-4,-3.359660041E-3,-1.985253533E-3,3.929177429E-3
3.978079415E0,-7.635590737E-4,-2.137965523E-3,4.581354442E-4,2.315989447E-3
3.980382488E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
3.982685561E0,-9.162708884E-4,-3.359660041E-3,4.581354442E-4,3.512371850E-3
3.984988634E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
3.987291707E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
3.989594780E0,1.679830020E-3,-9.162708884E-4,4.581354442E-4,1.967554147E-3
3.991897853E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
3.994200926E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
3.996503999E0,-7.635590737E-4,1.527118147E-3,1.679830020E-3,2.395191264E-3
3.998807071E0,-7.635590737E-4,3.054236295E-4,1.679830020E-3,1.870330171E-3
4.001110144E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
4.003413217E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.005716290E0,4.581354442E-4,3.054236295E-4,1.679830020E-3,1.767767116E-3
4.008019363E0,2.901524538E-3,-9.162708884E-4,2.901524538E-3,4.204431190E-3
4.010322436E0,4.581354442E-4,3.054236295E-4,1.679830020E-3,1.767767116E-3
4.012625509E0,-7.635590737E-4,3.054236295E-4,1.679830020E-3,1.870330171E-3
4.014928634E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
4.017231707E0,-7.635590737E-4,1.527118147E-3,4.581354442E-4,1.767767061E-3
4.019534780E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
4.021837853E0,-7.635590737E-4,-2.137965523E-3,4.581354442E-4,2.315989447E-3
4.024140926E0,-3.359660041E-3,3.054236295E-4,4.581354442E-4,3.404480469E-3
4.026443999E0,4.581354442E-4,2.748812549E-3,1.679830020E-3,3.253872679E-3
4.028747071E0,4.581354442E-4,3.054236295E-4,1.679830020E-3,1.767767116E-3
4.031050144E0,-7.635590737E-4,3.054236295E-4,1.679830020E-3,1.870330171E-3
4.033353217E0,4.581354442E-4,1.527118147E-3,1.679830020E-3,2.315989382E-3
4.035656290E0,4.581354442E-4,1.527118147E-3,4.581354442E-4,1.658874922E-3
4.037959363E0,4.581354442E-4,1.527118147E-3,-7.635590737E-4,1.767767061E-3
4.040262436E0,4.581354442E-4,2.748812549E-3,-7.635590737E-4,2.889443021E-3
4.042565509E0,-7.635590737E-4,-9.162708884E-4,-1.985253533E-3,2.315989290E-3
4.044868582E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
4.047171655E0,-7.635590737E-4,2.748812549E-3,-7.635590737E-4,2.953305834E-3
4.049474728E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
4.051777801E0,4.581354442E-4,3.054236295E-4,-1.985253533E-3,2.060194959E-3
4.054080874E0,4.581354442E-4,1.527118147E-3,-7.635590737E-4,1.767767061E-3
4.056383999E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
4.058687071E0,4.581354442E-4,1.527118147E-3,-1.985253533E-3,2.546214742E-3
4.060990144E0,-7.635590737E-4,1.527118147E-3,-1.985253533E-3,2.618462122E-3
4.063293217E0,4.581354442E-4,1.527118147E-3,4.581354442E-4,1.658874922E-3
4.065596290E0,4.581354442E-4,1.527118147E-3,4.581354442E-4,1.658874922E-3
4.067899363E0,-1.985253533E-3,2.748812549E-3,-7.635590737E-4,3.475661733E-3
4.070202436E0,1.679830020E-3,3.054236295E-4,-7.635590737E-4,1.870330171E-3
4.072505509E0,4.581354442E-4,-9.162708884E-4,-1.985253533E-3,2.233981204E-3
4.074808582E0,-7.635590737E-4,3.054236295E-4,-1.985253533E-3,2.148845654E-3
4.077111655E0,4.581354442E-4,2.596100792E-3,-3.206948051E-3,4.151402560E-3
4.079414728E0,1.679830020E-3,1.527118147E-3,4.581354442E-4,2.315989382E-3
4.081717801E0,1.679830020E-3,1.527118147E-3,-7.635590737E-4,2.395191264E-3
4.084020874E0,4.581354442E-4,2.748812549E-3,-7.635590737E-4,2.889443021E-3
4.086323946E0,4.581354442E-4,1.527118147E-3,-1.985253533E-3,2.546214742E-3
4.088627019E0,-7.635590737E-4,2.748812549E-3,4.581354442E-4,2.889443021E-3
4.090930092E0,4.581354442E-4,1.527118147E-3,4.581354442E-4,1.658874922E-3
4.093233165E0,-2.137965523E-3,1.527118147E-3,-7.635590737E-4,2.736057176E-3
4.095536238E0,-7.635590737E-4,2.748812549E-3,-7.635590737E-4,2.953305834E-3
4.097839311E0,4.581354442E-4,1.527118147E-3,-7.635590737E-4,1.767767061E-3
4.100142436E0,4.581354442E-4,1.527118147E-3,-7.635590737E-4,1.767767061E-3
4.102445509E0,4.581354442E-4,1.527118147E-3,-7.635590737E-4,1.767767061E-3
4.104748582E0,-7.635590737E-4,2.748812549E-3,-7.635590737E-4,2.953305834E-3
4.107051655E0,-7.635590737E-4,3.054236295E-4,-1.985253533E-3,2.148845654E-3
4.109354728E0,4.581354442E-4,3.054236295E-4,-1.985253533E-3,2.060194959E-3
4.111657801E0,1.679830020E-3,1.527118147E-3,4.581354442E-4,2.315989382E-3
4.113960874E0,4.581354442E-4,2.748812549E-3,4.581354442E-4,2.824136434E-3
4.116263946E0,1.679830020E-3,2.748812549E-3,-1.985253533E-3,3.784049539E-3
4.118567019E0,4.581354442E-4,2.748812549E-3,1.679830020E-3,3.253872679E-3
4.120870092E0,4.581354442E-4,1.527118147E-3,1.679830020E-3,2.315989382E-3
4.123173165E0,4.581354442E-4,1.527118147E-3,4.581354442E-4,1.658874922E-3
4.125476238E0,4.581354442E-4,2.748812549E-3,1.679830020E-3,3.253872679E-3
4.127779311E0,-7.635590737E-4,2.748812549E-3,-7.635590737E-4,2.953305834E-3
4.130082384E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
4.132385457E0,-7.635590737E-4,-9.162708884E-4,-7.635590737E-4,1.416191110E-3
4.134688530E0,-2.137965523E-3,3.054236295E-4,-7.635590737E-4,2.290677330E-3
4.136991603E0,-9.162708884E-4,-2.137965523E-3,1.679830020E-3,2.869194628E-3
4.139294728E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
4.141597749E0,4.581354442E-4,-2.137965523E-3,-7.635590737E-4,2.315989447E-3
4.143900874E0,-7.635590737E-4,-2.137965523E-3,-7.635590737E-4,2.395191327E-3
4.146203946E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.148507019E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.150810092E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.153113165E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
4.155416238E0,1.679830020E-3,-9.162708884E-4,-7.635590737E-4,2.060195063E-3
4.157719311E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
4.160022384E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
4.162325457E0,4.581354442E-4,-2.137965523E-3,1.679830020E-3,2.757283728E-3
4.164628530E0,2.901524538E-3,-2.137965523E-3,4.581354442E-4,3.633129410E-3
4.166931603E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
4.169234676E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
4.171537749E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
4.173840821E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
4.176143894E0,1.679830020E-3,3.054236295E-4,4.581354442E-4,1.767767116E-3
4.178446967E0,1.679830020E-3,-9.162708884E-4,-7.635590737E-4,2.060195063E-3
4.180750040E0,1.679830020E-3,3.054236295E-4,-7.635590737E-4,1.870330171E-3
4.183053113E0,1.679830020E-3,-9.162708884E-4,4.581354442E-4,1.967554147E-3
4.185356238E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.187659311E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
4.189962384E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
4.192265457E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
4.194568530E0,1.679830020E-3,-9.162708884E-4,-7.635590737E-4,2.060195063E-3
4.196871603E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
4.199174676E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.201477749E0,4.581354442E-4,1.527118147E-3,4.581354442E-4,1.658874922E-3
4.203780821E0,-4.581354558E-3,-1.985253533E-3,4.581354442E-4,5.013973401E-3
4.206083894E0,-2.137965523E-3,-9.162708884E-4,4.581354442E-4,2.370724995E-3
4.208386967E0,1.679830020E-3,3.054236295E-4,-1.985253533E-3,2.618462160E-3
4.210690040E0,4.581354442E-4,3.054236295E-4,-1.985253533E-3,2.060194959E-3
4.212993113E0,-2.137965523E-3,3.054236295E-4,-7.635590737E-4,2.290677330E-3
4.215296186E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.217599259E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
4.219902332E0,-7.635590737E-4,1.527118147E-3,-1.985253533E-3,2.618462122E-3
4.222205405E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
4.224508530E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
4.226811603E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
4.229114676E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
4.231417749E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.233720821E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
4.236023894E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
4.238326967E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
4.240630040E0,4.581354442E-4,1.527118147E-3,4.581354442E-4,1.658874922E-3
4.242933113E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
4.245236186E0,-7.635590737E-4,1.527118147E-3,4.581354442E-4,1.767767061E-3
4.247539259E0,1.679830020E-3,3.054236295E-4,4.581354442E-4,1.767767116E-3
4.249842332E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
4.252145405E0,-7.635590737E-4,-9.162708884E-4,-7.635590737E-4,1.416191110E-3
4.254448478E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
4.256751551E0,1.679830020E-3,-9.162708884E-4,4.581354442E-4,1.967554147E-3
4.259054624E0,1.679830020E-3,3.054236295E-4,4.581354442E-4,1.767767116E-3
4.261357696E0,4.581354442E-4,1.527118147E-3,1.679830020E-3,2.315989382E-3
4.263660769E0,-7.635590737E-4,1.527118147E-3,-7.635590737E-4,1.870330119E-3
4.265963842E0,4.581354442E-4,3.054236295E-4,-1.985253533E-3,2.060194959E-3
4.268266967E0,-7.635590737E-4,-9.162708884E-4,-7.635590737E-4,1.416191110E-3
4.270570040E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
4.272873113E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
4.275176186E0,1.679830020E-3,-9.162708884E-4,4.581354442E-4,1.967554147E-3
